block_id,pali_token,english_rendering,clause_index,method,source_snippet,english_snippet
1-541,jhānaṃ,,0,pali_only,541. Katame dhammā abyākatā? Yasmiṃ samaye lokuttaraṃ jhānaṃ bhāveti niyyānikaṃ apacayagāmiṃ diṭṭhigatānaṃ pahānāya p...,Repeat in the case of each remaining Jhāna as passim.
1-541,bhāveti,,0,pali_only,541. Katame dhammā abyākatā? Yasmiṃ samaye lokuttaraṃ jhānaṃ bhāveti niyyānikaṃ apacayagāmiṃ diṭṭhigatānaṃ pahānāya p...,Repeat in the case of each remaining Jhāna as passim.
1-541,niyyānikaṃ,,0,pali_only,541. Katame dhammā abyākatā? Yasmiṃ samaye lokuttaraṃ jhānaṃ bhāveti niyyānikaṃ apacayagāmiṃ diṭṭhigatānaṃ pahānāya p...,Repeat in the case of each remaining Jhāna as passim.
1-541,apacayagāmiṃ,,0,pali_only,541. Katame dhammā abyākatā? Yasmiṃ samaye lokuttaraṃ jhānaṃ bhāveti niyyānikaṃ apacayagāmiṃ diṭṭhigatānaṃ pahānāya p...,Repeat in the case of each remaining Jhāna as passim.
1-541,diṭṭhigatānaṃ,,0,pali_only,541. Katame dhammā abyākatā? Yasmiṃ samaye lokuttaraṃ jhānaṃ bhāveti niyyānikaṃ apacayagāmiṃ diṭṭhigatānaṃ pahānāya p...,Repeat in the case of each remaining Jhāna as passim.
1-541,pahānāya,,0,pali_only,541. Katame dhammā abyākatā? Yasmiṃ samaye lokuttaraṃ jhānaṃ bhāveti niyyānikaṃ apacayagāmiṃ diṭṭhigatānaṃ pahānāya p...,Repeat in the case of each remaining Jhāna as passim.
1-541,paṭhamāya,,0,pali_only,541. Katame dhammā abyākatā? Yasmiṃ samaye lokuttaraṃ jhānaṃ bhāveti niyyānikaṃ apacayagāmiṃ diṭṭhigatānaṃ pahānāya p...,Repeat in the case of each remaining Jhāna as passim.
1-541,bhūmiyā,,0,pali_only,541. Katame dhammā abyākatā? Yasmiṃ samaye lokuttaraṃ jhānaṃ bhāveti niyyānikaṃ apacayagāmiṃ diṭṭhigatānaṃ pahānāya p...,Repeat in the case of each remaining Jhāna as passim.
1-541,pattiyā,,0,pali_only,541. Katame dhammā abyākatā? Yasmiṃ samaye lokuttaraṃ jhānaṃ bhāveti niyyānikaṃ apacayagāmiṃ diṭṭhigatānaṃ pahānāya p...,Repeat in the case of each remaining Jhāna as passim.
1-541,vitakkavicārānaṃ,,0,pali_only,541. Katame dhammā abyākatā? Yasmiṃ samaye lokuttaraṃ jhānaṃ bhāveti niyyānikaṃ apacayagāmiṃ diṭṭhigatānaṃ pahānāya p...,Repeat in the case of each remaining Jhāna as passim.
1-541,vūpasamā,,0,pali_only,541. Katame dhammā abyākatā? Yasmiṃ samaye lokuttaraṃ jhānaṃ bhāveti niyyānikaṃ apacayagāmiṃ diṭṭhigatānaṃ pahānāya p...,Repeat in the case of each remaining Jhāna as passim.
1-541,dutiyaṃ,,0,pali_only,541. Katame dhammā abyākatā? Yasmiṃ samaye lokuttaraṃ jhānaṃ bhāveti niyyānikaṃ apacayagāmiṃ diṭṭhigatānaṃ pahānāya p...,Repeat in the case of each remaining Jhāna as passim.
1-541,jhānaṃ,,0,pali_only,541. Katame dhammā abyākatā? Yasmiṃ samaye lokuttaraṃ jhānaṃ bhāveti niyyānikaṃ apacayagāmiṃ diṭṭhigatānaṃ pahānāya p...,Repeat in the case of each remaining Jhāna as passim.
1-541,tatiyaṃ,,0,pali_only,541. Katame dhammā abyākatā? Yasmiṃ samaye lokuttaraṃ jhānaṃ bhāveti niyyānikaṃ apacayagāmiṃ diṭṭhigatānaṃ pahānāya p...,Repeat in the case of each remaining Jhāna as passim.
1-541,jhānaṃ,,0,pali_only,541. Katame dhammā abyākatā? Yasmiṃ samaye lokuttaraṃ jhānaṃ bhāveti niyyānikaṃ apacayagāmiṃ diṭṭhigatānaṃ pahānāya p...,Repeat in the case of each remaining Jhāna as passim.
1-541,catutthaṃ,,0,pali_only,541. Katame dhammā abyākatā? Yasmiṃ samaye lokuttaraṃ jhānaṃ bhāveti niyyānikaṃ apacayagāmiṃ diṭṭhigatānaṃ pahānāya p...,Repeat in the case of each remaining Jhāna as passim.
1-541,jhānaṃ,,0,pali_only,541. Katame dhammā abyākatā? Yasmiṃ samaye lokuttaraṃ jhānaṃ bhāveti niyyānikaṃ apacayagāmiṃ diṭṭhigatānaṃ pahānāya p...,Repeat in the case of each remaining Jhāna as passim.
1-541,paṭhamaṃ,,0,pali_only,541. Katame dhammā abyākatā? Yasmiṃ samaye lokuttaraṃ jhānaṃ bhāveti niyyānikaṃ apacayagāmiṃ diṭṭhigatānaṃ pahānāya p...,Repeat in the case of each remaining Jhāna as passim.
1-541,jhānaṃ,,0,pali_only,541. Katame dhammā abyākatā? Yasmiṃ samaye lokuttaraṃ jhānaṃ bhāveti niyyānikaṃ apacayagāmiṃ diṭṭhigatānaṃ pahānāya p...,Repeat in the case of each remaining Jhāna as passim.
1-541,pañcamaṃ,,0,pali_only,541. Katame dhammā abyākatā? Yasmiṃ samaye lokuttaraṃ jhānaṃ bhāveti niyyānikaṃ apacayagāmiṃ diṭṭhigatānaṃ pahānāya p...,Repeat in the case of each remaining Jhāna as passim.
1-541,jhānaṃ,,0,pali_only,541. Katame dhammā abyākatā? Yasmiṃ samaye lokuttaraṃ jhānaṃ bhāveti niyyānikaṃ apacayagāmiṃ diṭṭhigatānaṃ pahānāya p...,Repeat in the case of each remaining Jhāna as passim.
1-541,upasampajja,,0,pali_only,541. Katame dhammā abyākatā? Yasmiṃ samaye lokuttaraṃ jhānaṃ bhāveti niyyānikaṃ apacayagāmiṃ diṭṭhigatānaṃ pahānāya p...,Repeat in the case of each remaining Jhāna as passim.
1-541,viharati,,0,pali_only,541. Katame dhammā abyākatā? Yasmiṃ samaye lokuttaraṃ jhānaṃ bhāveti niyyānikaṃ apacayagāmiṃ diṭṭhigatānaṃ pahānāya p...,Repeat in the case of each remaining Jhāna as passim.
1-541,dukkhapaṭipadaṃ,,0,pali_only,541. Katame dhammā abyākatā? Yasmiṃ samaye lokuttaraṃ jhānaṃ bhāveti niyyānikaṃ apacayagāmiṃ diṭṭhigatānaṃ pahānāya p...,Repeat in the case of each remaining Jhāna as passim.
1-541,dandhābhiññaṃ,,0,pali_only,541. Katame dhammā abyākatā? Yasmiṃ samaye lokuttaraṃ jhānaṃ bhāveti niyyānikaṃ apacayagāmiṃ diṭṭhigatānaṃ pahānāya p...,Repeat in the case of each remaining Jhāna as passim.
1-541,suññataṃ,,0,pali_only,541. Katame dhammā abyākatā? Yasmiṃ samaye lokuttaraṃ jhānaṃ bhāveti niyyānikaṃ apacayagāmiṃ diṭṭhigatānaṃ pahānāya p...,Repeat in the case of each remaining Jhāna as passim.
1-541,chandādhipateyyanti,,0,pali_only,541. Katame dhammā abyākatā? Yasmiṃ samaye lokuttaraṃ jhānaṃ bhāveti niyyānikaṃ apacayagāmiṃ diṭṭhigatānaṃ pahānāya p...,Repeat in the case of each remaining Jhāna as passim.
1-541,kusalaṃ,,0,pali_only,541. Katame dhammā abyākatā? Yasmiṃ samaye lokuttaraṃ jhānaṃ bhāveti niyyānikaṃ apacayagāmiṃ diṭṭhigatānaṃ pahānāya p...,Repeat in the case of each remaining Jhāna as passim.
1-541,dukkhapaṭipadaṃ,,0,pali_only,541. Katame dhammā abyākatā? Yasmiṃ samaye lokuttaraṃ jhānaṃ bhāveti niyyānikaṃ apacayagāmiṃ diṭṭhigatānaṃ pahānāya p...,Repeat in the case of each remaining Jhāna as passim.
1-541,dandhābhiññaṃ,,0,pali_only,541. Katame dhammā abyākatā? Yasmiṃ samaye lokuttaraṃ jhānaṃ bhāveti niyyānikaṃ apacayagāmiṃ diṭṭhigatānaṃ pahānāya p...,Repeat in the case of each remaining Jhāna as passim.
1-541,suññataṃ,,0,pali_only,541. Katame dhammā abyākatā? Yasmiṃ samaye lokuttaraṃ jhānaṃ bhāveti niyyānikaṃ apacayagāmiṃ diṭṭhigatānaṃ pahānāya p...,Repeat in the case of each remaining Jhāna as passim.
1-541,chandādhipateyyanti,,0,pali_only,541. Katame dhammā abyākatā? Yasmiṃ samaye lokuttaraṃ jhānaṃ bhāveti niyyānikaṃ apacayagāmiṃ diṭṭhigatānaṃ pahānāya p...,Repeat in the case of each remaining Jhāna as passim.
1-541,vipāko,,0,pali_only,541. Katame dhammā abyākatā? Yasmiṃ samaye lokuttaraṃ jhānaṃ bhāveti niyyānikaṃ apacayagāmiṃ diṭṭhigatānaṃ pahānāya p...,Repeat in the case of each remaining Jhāna as passim.
1-541,dukkhapaṭipadaṃ,,0,pali_only,541. Katame dhammā abyākatā? Yasmiṃ samaye lokuttaraṃ jhānaṃ bhāveti niyyānikaṃ apacayagāmiṃ diṭṭhigatānaṃ pahānāya p...,Repeat in the case of each remaining Jhāna as passim.
1-541,dandhābhiññaṃ,,0,pali_only,541. Katame dhammā abyākatā? Yasmiṃ samaye lokuttaraṃ jhānaṃ bhāveti niyyānikaṃ apacayagāmiṃ diṭṭhigatānaṃ pahānāya p...,Repeat in the case of each remaining Jhāna as passim.
1-541,suññataṃ,,0,pali_only,541. Katame dhammā abyākatā? Yasmiṃ samaye lokuttaraṃ jhānaṃ bhāveti niyyānikaṃ apacayagāmiṃ diṭṭhigatānaṃ pahānāya p...,Repeat in the case of each remaining Jhāna as passim.
1-541,chandādhipateyyanti,,0,pali_only,541. Katame dhammā abyākatā? Yasmiṃ samaye lokuttaraṃ jhānaṃ bhāveti niyyānikaṃ apacayagāmiṃ diṭṭhigatānaṃ pahānāya p...,Repeat in the case of each remaining Jhāna as passim.
1-541,kusalaṃ,,0,pali_only,541. Katame dhammā abyākatā? Yasmiṃ samaye lokuttaraṃ jhānaṃ bhāveti niyyānikaṃ apacayagāmiṃ diṭṭhigatānaṃ pahānāya p...,Repeat in the case of each remaining Jhāna as passim.
1-541,dukkhapaṭipadaṃ,,0,pali_only,541. Katame dhammā abyākatā? Yasmiṃ samaye lokuttaraṃ jhānaṃ bhāveti niyyānikaṃ apacayagāmiṃ diṭṭhigatānaṃ pahānāya p...,Repeat in the case of each remaining Jhāna as passim.
1-541,dandhābhiññaṃ,,0,pali_only,541. Katame dhammā abyākatā? Yasmiṃ samaye lokuttaraṃ jhānaṃ bhāveti niyyānikaṃ apacayagāmiṃ diṭṭhigatānaṃ pahānāya p...,Repeat in the case of each remaining Jhāna as passim.
1-541,animittaṃ,,0,pali_only,541. Katame dhammā abyākatā? Yasmiṃ samaye lokuttaraṃ jhānaṃ bhāveti niyyānikaṃ apacayagāmiṃ diṭṭhigatānaṃ pahānāya p...,Repeat in the case of each remaining Jhāna as passim.
1-541,chandādhipateyyanti,,0,pali_only,541. Katame dhammā abyākatā? Yasmiṃ samaye lokuttaraṃ jhānaṃ bhāveti niyyānikaṃ apacayagāmiṃ diṭṭhigatānaṃ pahānāya p...,Repeat in the case of each remaining Jhāna as passim.
1-541,vipāko,,0,pali_only,541. Katame dhammā abyākatā? Yasmiṃ samaye lokuttaraṃ jhānaṃ bhāveti niyyānikaṃ apacayagāmiṃ diṭṭhigatānaṃ pahānāya p...,Repeat in the case of each remaining Jhāna as passim.
1-541,dukkhapaṭipadaṃ,,0,pali_only,541. Katame dhammā abyākatā? Yasmiṃ samaye lokuttaraṃ jhānaṃ bhāveti niyyānikaṃ apacayagāmiṃ diṭṭhigatānaṃ pahānāya p...,Repeat in the case of each remaining Jhāna as passim.
1-541,dandhābhiññaṃ,,0,pali_only,541. Katame dhammā abyākatā? Yasmiṃ samaye lokuttaraṃ jhānaṃ bhāveti niyyānikaṃ apacayagāmiṃ diṭṭhigatānaṃ pahānāya p...,Repeat in the case of each remaining Jhāna as passim.
1-541,suññataṃ,,0,pali_only,541. Katame dhammā abyākatā? Yasmiṃ samaye lokuttaraṃ jhānaṃ bhāveti niyyānikaṃ apacayagāmiṃ diṭṭhigatānaṃ pahānāya p...,Repeat in the case of each remaining Jhāna as passim.
1-541,chandādhipateyyanti,,0,pali_only,541. Katame dhammā abyākatā? Yasmiṃ samaye lokuttaraṃ jhānaṃ bhāveti niyyānikaṃ apacayagāmiṃ diṭṭhigatānaṃ pahānāya p...,Repeat in the case of each remaining Jhāna as passim.
1-541,kusalaṃ,,0,pali_only,541. Katame dhammā abyākatā? Yasmiṃ samaye lokuttaraṃ jhānaṃ bhāveti niyyānikaṃ apacayagāmiṃ diṭṭhigatānaṃ pahānāya p...,Repeat in the case of each remaining Jhāna as passim.
1-541,dukkhapaṭipadaṃ,,0,pali_only,541. Katame dhammā abyākatā? Yasmiṃ samaye lokuttaraṃ jhānaṃ bhāveti niyyānikaṃ apacayagāmiṃ diṭṭhigatānaṃ pahānāya p...,Repeat in the case of each remaining Jhāna as passim.
1-541,dandhābhiññaṃ,,0,pali_only,541. Katame dhammā abyākatā? Yasmiṃ samaye lokuttaraṃ jhānaṃ bhāveti niyyānikaṃ apacayagāmiṃ diṭṭhigatānaṃ pahānāya p...,Repeat in the case of each remaining Jhāna as passim.
1-541,appaṇihitaṃ,,0,pali_only,541. Katame dhammā abyākatā? Yasmiṃ samaye lokuttaraṃ jhānaṃ bhāveti niyyānikaṃ apacayagāmiṃ diṭṭhigatānaṃ pahānāya p...,Repeat in the case of each remaining Jhāna as passim.
1-541,chandādhipateyyanti,,0,pali_only,541. Katame dhammā abyākatā? Yasmiṃ samaye lokuttaraṃ jhānaṃ bhāveti niyyānikaṃ apacayagāmiṃ diṭṭhigatānaṃ pahānāya p...,Repeat in the case of each remaining Jhāna as passim.
1-541,vipāko,,0,pali_only,541. Katame dhammā abyākatā? Yasmiṃ samaye lokuttaraṃ jhānaṃ bhāveti niyyānikaṃ apacayagāmiṃ diṭṭhigatānaṃ pahānāya p...,Repeat in the case of each remaining Jhāna as passim.
1-541,tasmiṃ,,0,pali_only,541. Katame dhammā abyākatā? Yasmiṃ samaye lokuttaraṃ jhānaṃ bhāveti niyyānikaṃ apacayagāmiṃ diṭṭhigatānaṃ pahānāya p...,Repeat in the case of each remaining Jhāna as passim.
1-541,samaye,,0,pali_only,541. Katame dhammā abyākatā? Yasmiṃ samaye lokuttaraṃ jhānaṃ bhāveti niyyānikaṃ apacayagāmiṃ diṭṭhigatānaṃ pahānāya p...,Repeat in the case of each remaining Jhāna as passim.
1-541,phasso,,0,pali_only,541. Katame dhammā abyākatā? Yasmiṃ samaye lokuttaraṃ jhānaṃ bhāveti niyyānikaṃ apacayagāmiṃ diṭṭhigatānaṃ pahānāya p...,Repeat in the case of each remaining Jhāna as passim.
1-541,hoti,,0,pali_only,541. Katame dhammā abyākatā? Yasmiṃ samaye lokuttaraṃ jhānaṃ bhāveti niyyānikaṃ apacayagāmiṃ diṭṭhigatānaṃ pahānāya p...,Repeat in the case of each remaining Jhāna as passim.
1-541,avikkhepo,,0,pali_only,541. Katame dhammā abyākatā? Yasmiṃ samaye lokuttaraṃ jhānaṃ bhāveti niyyānikaṃ apacayagāmiṃ diṭṭhigatānaṃ pahānāya p...,Repeat in the case of each remaining Jhāna as passim.
1-541,hoti,,0,pali_only,541. Katame dhammā abyākatā? Yasmiṃ samaye lokuttaraṃ jhānaṃ bhāveti niyyānikaṃ apacayagāmiṃ diṭṭhigatānaṃ pahānāya p...,Repeat in the case of each remaining Jhāna as passim.
1-541,ime,,0,pali_only,541. Katame dhammā abyākatā? Yasmiṃ samaye lokuttaraṃ jhānaṃ bhāveti niyyānikaṃ apacayagāmiṃ diṭṭhigatānaṃ pahānāya p...,Repeat in the case of each remaining Jhāna as passim.
1-541,dhammā,,0,pali_only,541. Katame dhammā abyākatā? Yasmiṃ samaye lokuttaraṃ jhānaṃ bhāveti niyyānikaṃ apacayagāmiṃ diṭṭhigatānaṃ pahānāya p...,Repeat in the case of each remaining Jhāna as passim.
1-541,abyākatā,,0,pali_only,541. Katame dhammā abyākatā? Yasmiṃ samaye lokuttaraṃ jhānaṃ bhāveti niyyānikaṃ apacayagāmiṃ diṭṭhigatānaṃ pahānāya p...,Repeat in the case of each remaining Jhāna as passim.
1-542,Katame,repeat,0,heuristic_block,542. Katame dhammā abyākatā? Yasmiṃ samaye lokuttaraṃ jhānaṃ bhāveti niyyānikaṃ apacayagāmiṃ diṭṭhigatānaṃ pahānāya p...,Repeat in the case of each of the three remaining “Modes of Pro-gress” applied to each Jhāna. (ix)
1-542,dhammā,case,0,heuristic_block,542. Katame dhammā abyākatā? Yasmiṃ samaye lokuttaraṃ jhānaṃ bhāveti niyyānikaṃ apacayagāmiṃ diṭṭhigatānaṃ pahānāya p...,Repeat in the case of each of the three remaining “Modes of Pro-gress” applied to each Jhāna. (ix)
1-542,abyākatā,each,0,heuristic_block,542. Katame dhammā abyākatā? Yasmiṃ samaye lokuttaraṃ jhānaṃ bhāveti niyyānikaṃ apacayagāmiṃ diṭṭhigatānaṃ pahānāya p...,Repeat in the case of each of the three remaining “Modes of Pro-gress” applied to each Jhāna. (ix)
1-542,Yasmiṃ,three,0,heuristic_block,542. Katame dhammā abyākatā? Yasmiṃ samaye lokuttaraṃ jhānaṃ bhāveti niyyānikaṃ apacayagāmiṃ diṭṭhigatānaṃ pahānāya p...,Repeat in the case of each of the three remaining “Modes of Pro-gress” applied to each Jhāna. (ix)
1-542,samaye,remaining,0,heuristic_block,542. Katame dhammā abyākatā? Yasmiṃ samaye lokuttaraṃ jhānaṃ bhāveti niyyānikaṃ apacayagāmiṃ diṭṭhigatānaṃ pahānāya p...,Repeat in the case of each of the three remaining “Modes of Pro-gress” applied to each Jhāna. (ix)
1-542,lokuttaraṃ,modes,0,heuristic_block,542. Katame dhammā abyākatā? Yasmiṃ samaye lokuttaraṃ jhānaṃ bhāveti niyyānikaṃ apacayagāmiṃ diṭṭhigatānaṃ pahānāya p...,Repeat in the case of each of the three remaining “Modes of Pro-gress” applied to each Jhāna. (ix)
1-542,jhānaṃ,pro_gress,0,heuristic_block,542. Katame dhammā abyākatā? Yasmiṃ samaye lokuttaraṃ jhānaṃ bhāveti niyyānikaṃ apacayagāmiṃ diṭṭhigatānaṃ pahānāya p...,Repeat in the case of each of the three remaining “Modes of Pro-gress” applied to each Jhāna. (ix)
1-542,bhāveti,applied,0,heuristic_block,542. Katame dhammā abyākatā? Yasmiṃ samaye lokuttaraṃ jhānaṃ bhāveti niyyānikaṃ apacayagāmiṃ diṭṭhigatānaṃ pahānāya p...,Repeat in the case of each of the three remaining “Modes of Pro-gress” applied to each Jhāna. (ix)
1-542,niyyānikaṃ,each,0,heuristic_block,542. Katame dhammā abyākatā? Yasmiṃ samaye lokuttaraṃ jhānaṃ bhāveti niyyānikaṃ apacayagāmiṃ diṭṭhigatānaṃ pahānāya p...,Repeat in the case of each of the three remaining “Modes of Pro-gress” applied to each Jhāna. (ix)
1-542,apacayagāmiṃ,jhāna,0,heuristic_block,542. Katame dhammā abyākatā? Yasmiṃ samaye lokuttaraṃ jhānaṃ bhāveti niyyānikaṃ apacayagāmiṃ diṭṭhigatānaṃ pahānāya p...,Repeat in the case of each of the three remaining “Modes of Pro-gress” applied to each Jhāna. (ix)
1-542,diṭṭhigatānaṃ,ix,0,heuristic_block,542. Katame dhammā abyākatā? Yasmiṃ samaye lokuttaraṃ jhānaṃ bhāveti niyyānikaṃ apacayagāmiṃ diṭṭhigatānaṃ pahānāya p...,Repeat in the case of each of the three remaining “Modes of Pro-gress” applied to each Jhāna. (ix)
1-542,pahānāya,,0,pali_only,542. Katame dhammā abyākatā? Yasmiṃ samaye lokuttaraṃ jhānaṃ bhāveti niyyānikaṃ apacayagāmiṃ diṭṭhigatānaṃ pahānāya p...,Repeat in the case of each of the three remaining “Modes of Pro-gress” applied to each Jhāna. (ix)
1-542,paṭhamāya,,0,pali_only,542. Katame dhammā abyākatā? Yasmiṃ samaye lokuttaraṃ jhānaṃ bhāveti niyyānikaṃ apacayagāmiṃ diṭṭhigatānaṃ pahānāya p...,Repeat in the case of each of the three remaining “Modes of Pro-gress” applied to each Jhāna. (ix)
1-542,bhūmiyā,,0,pali_only,542. Katame dhammā abyākatā? Yasmiṃ samaye lokuttaraṃ jhānaṃ bhāveti niyyānikaṃ apacayagāmiṃ diṭṭhigatānaṃ pahānāya p...,Repeat in the case of each of the three remaining “Modes of Pro-gress” applied to each Jhāna. (ix)
1-542,pattiyā,,0,pali_only,542. Katame dhammā abyākatā? Yasmiṃ samaye lokuttaraṃ jhānaṃ bhāveti niyyānikaṃ apacayagāmiṃ diṭṭhigatānaṃ pahānāya p...,Repeat in the case of each of the three remaining “Modes of Pro-gress” applied to each Jhāna. (ix)
1-542,vivicceva,,0,pali_only,542. Katame dhammā abyākatā? Yasmiṃ samaye lokuttaraṃ jhānaṃ bhāveti niyyānikaṃ apacayagāmiṃ diṭṭhigatānaṃ pahānāya p...,Repeat in the case of each of the three remaining “Modes of Pro-gress” applied to each Jhāna. (ix)
1-542,kāmehi,,0,pali_only,542. Katame dhammā abyākatā? Yasmiṃ samaye lokuttaraṃ jhānaṃ bhāveti niyyānikaṃ apacayagāmiṃ diṭṭhigatānaṃ pahānāya p...,Repeat in the case of each of the three remaining “Modes of Pro-gress” applied to each Jhāna. (ix)
1-542,paṭhamaṃ,,0,pali_only,542. Katame dhammā abyākatā? Yasmiṃ samaye lokuttaraṃ jhānaṃ bhāveti niyyānikaṃ apacayagāmiṃ diṭṭhigatānaṃ pahānāya p...,Repeat in the case of each of the three remaining “Modes of Pro-gress” applied to each Jhāna. (ix)
1-542,jhānaṃ,,0,pali_only,542. Katame dhammā abyākatā? Yasmiṃ samaye lokuttaraṃ jhānaṃ bhāveti niyyānikaṃ apacayagāmiṃ diṭṭhigatānaṃ pahānāya p...,Repeat in the case of each of the three remaining “Modes of Pro-gress” applied to each Jhāna. (ix)
1-542,upasampajja,,0,pali_only,542. Katame dhammā abyākatā? Yasmiṃ samaye lokuttaraṃ jhānaṃ bhāveti niyyānikaṃ apacayagāmiṃ diṭṭhigatānaṃ pahānāya p...,Repeat in the case of each of the three remaining “Modes of Pro-gress” applied to each Jhāna. (ix)
1-542,viharati,,0,pali_only,542. Katame dhammā abyākatā? Yasmiṃ samaye lokuttaraṃ jhānaṃ bhāveti niyyānikaṃ apacayagāmiṃ diṭṭhigatānaṃ pahānāya p...,Repeat in the case of each of the three remaining “Modes of Pro-gress” applied to each Jhāna. (ix)
1-542,dukkhapaṭipadaṃ,,0,pali_only,542. Katame dhammā abyākatā? Yasmiṃ samaye lokuttaraṃ jhānaṃ bhāveti niyyānikaṃ apacayagāmiṃ diṭṭhigatānaṃ pahānāya p...,Repeat in the case of each of the three remaining “Modes of Pro-gress” applied to each Jhāna. (ix)
1-542,khippābhiññaṃ,,0,pali_only,542. Katame dhammā abyākatā? Yasmiṃ samaye lokuttaraṃ jhānaṃ bhāveti niyyānikaṃ apacayagāmiṃ diṭṭhigatānaṃ pahānāya p...,Repeat in the case of each of the three remaining “Modes of Pro-gress” applied to each Jhāna. (ix)
1-542,suññataṃ,,0,pali_only,542. Katame dhammā abyākatā? Yasmiṃ samaye lokuttaraṃ jhānaṃ bhāveti niyyānikaṃ apacayagāmiṃ diṭṭhigatānaṃ pahānāya p...,Repeat in the case of each of the three remaining “Modes of Pro-gress” applied to each Jhāna. (ix)
1-542,chandādhipateyyaṃ,,0,pali_only,542. Katame dhammā abyākatā? Yasmiṃ samaye lokuttaraṃ jhānaṃ bhāveti niyyānikaṃ apacayagāmiṃ diṭṭhigatānaṃ pahānāya p...,Repeat in the case of each of the three remaining “Modes of Pro-gress” applied to each Jhāna. (ix)
1-542,sukhapaṭipadaṃ,,0,pali_only,542. Katame dhammā abyākatā? Yasmiṃ samaye lokuttaraṃ jhānaṃ bhāveti niyyānikaṃ apacayagāmiṃ diṭṭhigatānaṃ pahānāya p...,Repeat in the case of each of the three remaining “Modes of Pro-gress” applied to each Jhāna. (ix)
1-542,dandhābhiññaṃ,,0,pali_only,542. Katame dhammā abyākatā? Yasmiṃ samaye lokuttaraṃ jhānaṃ bhāveti niyyānikaṃ apacayagāmiṃ diṭṭhigatānaṃ pahānāya p...,Repeat in the case of each of the three remaining “Modes of Pro-gress” applied to each Jhāna. (ix)
1-542,suññataṃ,,0,pali_only,542. Katame dhammā abyākatā? Yasmiṃ samaye lokuttaraṃ jhānaṃ bhāveti niyyānikaṃ apacayagāmiṃ diṭṭhigatānaṃ pahānāya p...,Repeat in the case of each of the three remaining “Modes of Pro-gress” applied to each Jhāna. (ix)
1-542,chandādhipateyyaṃ,,0,pali_only,542. Katame dhammā abyākatā? Yasmiṃ samaye lokuttaraṃ jhānaṃ bhāveti niyyānikaṃ apacayagāmiṃ diṭṭhigatānaṃ pahānāya p...,Repeat in the case of each of the three remaining “Modes of Pro-gress” applied to each Jhāna. (ix)
1-542,sukhapaṭipadaṃ,,0,pali_only,542. Katame dhammā abyākatā? Yasmiṃ samaye lokuttaraṃ jhānaṃ bhāveti niyyānikaṃ apacayagāmiṃ diṭṭhigatānaṃ pahānāya p...,Repeat in the case of each of the three remaining “Modes of Pro-gress” applied to each Jhāna. (ix)
1-542,khippābhiññaṃ,,0,pali_only,542. Katame dhammā abyākatā? Yasmiṃ samaye lokuttaraṃ jhānaṃ bhāveti niyyānikaṃ apacayagāmiṃ diṭṭhigatānaṃ pahānāya p...,Repeat in the case of each of the three remaining “Modes of Pro-gress” applied to each Jhāna. (ix)
1-542,suññataṃ,,0,pali_only,542. Katame dhammā abyākatā? Yasmiṃ samaye lokuttaraṃ jhānaṃ bhāveti niyyānikaṃ apacayagāmiṃ diṭṭhigatānaṃ pahānāya p...,Repeat in the case of each of the three remaining “Modes of Pro-gress” applied to each Jhāna. (ix)
1-542,chandādhipateyyaṃ,,0,pali_only,542. Katame dhammā abyākatā? Yasmiṃ samaye lokuttaraṃ jhānaṃ bhāveti niyyānikaṃ apacayagāmiṃ diṭṭhigatānaṃ pahānāya p...,Repeat in the case of each of the three remaining “Modes of Pro-gress” applied to each Jhāna. (ix)
1-542,dutiyaṃ,,0,pali_only,542. Katame dhammā abyākatā? Yasmiṃ samaye lokuttaraṃ jhānaṃ bhāveti niyyānikaṃ apacayagāmiṃ diṭṭhigatānaṃ pahānāya p...,Repeat in the case of each of the three remaining “Modes of Pro-gress” applied to each Jhāna. (ix)
1-542,jhānaṃ,,0,pali_only,542. Katame dhammā abyākatā? Yasmiṃ samaye lokuttaraṃ jhānaṃ bhāveti niyyānikaṃ apacayagāmiṃ diṭṭhigatānaṃ pahānāya p...,Repeat in the case of each of the three remaining “Modes of Pro-gress” applied to each Jhāna. (ix)
1-542,tatiyaṃ,,0,pali_only,542. Katame dhammā abyākatā? Yasmiṃ samaye lokuttaraṃ jhānaṃ bhāveti niyyānikaṃ apacayagāmiṃ diṭṭhigatānaṃ pahānāya p...,Repeat in the case of each of the three remaining “Modes of Pro-gress” applied to each Jhāna. (ix)
1-542,jhānaṃ,,0,pali_only,542. Katame dhammā abyākatā? Yasmiṃ samaye lokuttaraṃ jhānaṃ bhāveti niyyānikaṃ apacayagāmiṃ diṭṭhigatānaṃ pahānāya p...,Repeat in the case of each of the three remaining “Modes of Pro-gress” applied to each Jhāna. (ix)
1-542,catutthaṃ,,0,pali_only,542. Katame dhammā abyākatā? Yasmiṃ samaye lokuttaraṃ jhānaṃ bhāveti niyyānikaṃ apacayagāmiṃ diṭṭhigatānaṃ pahānāya p...,Repeat in the case of each of the three remaining “Modes of Pro-gress” applied to each Jhāna. (ix)
1-542,jhānaṃ,,0,pali_only,542. Katame dhammā abyākatā? Yasmiṃ samaye lokuttaraṃ jhānaṃ bhāveti niyyānikaṃ apacayagāmiṃ diṭṭhigatānaṃ pahānāya p...,Repeat in the case of each of the three remaining “Modes of Pro-gress” applied to each Jhāna. (ix)
